Date,Region,Product,Quantity Sold,Revenue,Profit Margin,Customer Age Group,Customer Gender
2023-07-03,South,Groceries,97,95.28,21.71,26-35,Female
2023-01-02,West,Groceries,92,388.54,28.78,36-50,Male
2023-03-18,North,Furniture,45,126.23,5.71,36-50,Male
2023-01-10,South,Furniture,90,109.58,24.81,36-50,Male
2023-01-11,North,Groceries,80,285.59,10.6,26-35,Male
2023-06-02,South,Electronics,80,341.02,9.18,26-35,Male
2023-09-10,North,Electronics,34,451.47,8.98,50+,Female
2023-06-22,South,Apparel,15,166.25,6.0,18-25,Female
2023-10-29,West,Electronics,46,136.53,14.55,50+,Male
2023-12-08,South,Apparel,36,355.33,23.1,50+,Female
2023-02-02,North,Electronics,2,279.37,16.03,36-50,Male
2023-02-26,West,Furniture,64,410.67,27.1,26-35,Female
2023-09-22,West,Groceries,37,442.53,15.79,50+,Male
2023-10-13,East,Electronics,83,28.25,24.43,50+,Female
2023-05-31,South,Furniture,59,238.03,7.89,26-35,Male
2023-08-20,South,Groceries,88,80.96,7.8,50+,Male
2023-05-11,North,Apparel,26,242.05,17.28,36-50,Female
2023-04-28,West,Furniture,91,213.83,29.49,26-35,Male
2023-12-31,South,Furniture,80,350.82,23.32,36-50,Female
2023-02-26,West,Furniture,18,251.67,28.71,36-50,Female
2023-10-11,East,Furniture,4,269.53,11.47,26-35,Male
2023-01-01,West,Electronics,77,165.93,16.6,18-25,Male
2023-12-01,West,Furniture,55,497.22,10.51,50+,Female
2023-09-09,North,Groceries,4,421.79,13.39,18-25,Male
2023-04-10,South,Groceries,76,433.78,5.14,36-50,Female
2023-10-11,South,Groceries,93,166.8,15.13,36-50,Male
2023-12-02,North,Furniture,30,445.63,22.93,26-35,Male
2023-04-19,South,Electronics,96,385.0,17.19,26-35,Female
2023-07-28,South,Groceries,74,104.24,18.48,18-25,Male
2023-10-21,East,Electronics,16,326.04,7.5,36-50,Female
2023-07-20,East,Electronics,76,253.35,20.91,50+,Female
2023-03-30,North,Electronics,54,57.98,5.01,36-50,Female
2023-05-29,North,Apparel,32,63.04,20.95,50+,Male
2023-02-15,West,Electronics,78,201.98,29.67,36-50,Female
2023-11-23,South,Electronics,48,220.63,16.06,18-25,Female
2023-08-30,South,Apparel,72,118.11,12.37,50+,Female
2023-02-25,North,Apparel,64,431.08,19.73,26-35,Female
2023-03-28,South,Groceries,77,316.94,7.68,50+,Female
2023-09-01,East,Furniture,35,253.28,21.97,26-35,Male
2023-11-24,East,Groceries,100,161.27,5.24,18-25,Male
2023-08-14,South,Electronics,79,101.23,22.48,36-50,Male
2023-09-15,North,Apparel,3,366.11,18.67,18-25,Male
2023-05-06,East,Electronics,25,398.46,15.92,26-35,Female
2023-06-23,North,Electronics,8,332.38,26.97,18-25,Female
2023-03-31,North,Furniture,76,291.51,23.16,50+,Male
2023-08-28,North,Groceries,62,53.28,13.28,50+,Male
2023-11-23,North,Furniture,82,241.94,26.77,36-50,Male
2023-04-27,North,Apparel,24,398.14,16.56,50+,Female
2023-02-13,East,Furniture,16,407.61,9.58,36-50,Male
2023-02-08,North,Groceries,50,32.08,17.89,26-35,Female
2023-06-19,East,Electronics,18,50.41,26.62,36-50,Female
2023-04-04,East,Apparel,81,310.9,20.84,36-50,Male
2023-06-14,North,Apparel,70,254.97,18.62,36-50,Female
2023-10-07,West,Furniture,49,245.61,10.58,36-50,Female
2023-04-03,East,Apparel,60,418.04,20.34,50+,Female
2023-06-20,East,Groceries,62,494.21,6.54,50+,Female
2023-03-24,East,Electronics,79,415.03,19.79,50+,Female
2023-07-14,North,Furniture,88,197.25,10.21,36-50,Male
2023-10-24,South,Furniture,88,100.54,17.81,50+,Female
2023-03-23,West,Apparel,37,135.88,16.88,50+,Female
2023-07-07,East,Apparel,85,429.56,8.24,18-25,Female
2023-11-01,North,Apparel,99,398.61,10.36,18-25,Male
2023-07-26,South,Groceries,90,454.16,23.03,26-35,Female
2023-12-24,South,Electronics,53,458.84,27.51,26-35,Male
2023-08-27,South,Groceries,31,217.05,15.43,18-25,Female
2023-09-03,West,Electronics,75,100.48,10.27,36-50,Male
2023-03-14,East,Electronics,77,16.41,18.12,36-50,Female
2023-10-27,North,Furniture,34,95.69,27.88,26-35,Male
2023-01-26,South,Groceries,86,417.44,5.4,50+,Male
2023-09-30,South,Apparel,89,189.78,5.64,50+,Female
2023-09-04,North,Groceries,8,11.75,7.38,26-35,Female
2023-10-18,West,Apparel,10,280.63,18.19,18-25,Female
2023-06-30,North,Groceries,51,311.77,24.13,36-50,Female
2023-03-19,South,Apparel,22,86.18,19.47,26-35,Male
2023-12-12,South,Furniture,31,448.65,22.02,18-25,Male
2023-05-04,East,Apparel,4,391.85,24.5,18-25,Male
2023-03-28,South,Groceries,4,150.73,21.11,50+,Female
2023-02-05,East,Groceries,45,131.06,29.41,50+,Male
2023-07-30,East,Furniture,57,420.51,18.27,26-35,Female
2023-12-15,East,Furniture,65,278.68,22.0,50+,Female
2023-01-18,West,Furniture,92,320.56,9.69,50+,Male
2023-09-19,South,Groceries,84,374.82,9.76,26-35,Male
2023-12-08,South,Apparel,75,357.67,22.51,36-50,Male
2023-11-13,West,Apparel,7,330.22,22.99,50+,Female
2023-11-19,South,Furniture,80,233.41,5.77,26-35,Male
2023-03-24,North,Furniture,36,126.03,21.48,50+,Female
2023-09-22,West,Electronics,41,94.96,17.98,18-25,Male
2023-03-11,East,Apparel,15,197.25,19.9,18-25,Female
2023-04-05,North,Electronics,5,227.4,15.52,36-50,Female
2023-06-08,North,Groceries,19,322.45,9.52,18-25,Female
2023-12-29,West,Electronics,49,442.75,16.97,26-35,Male
2023-09-19,North,Furniture,80,126.95,20.77,50+,Female
2023-09-26,South,Apparel,32,458.63,16.75,36-50,Male
2023-03-23,North,Electronics,87,486.36,25.85,18-25,Female
2023-09-07,North,Apparel,79,156.53,14.18,50+,Male
2023-02-19,West,Apparel,94,114.97,5.34,50+,Male
2023-12-22,West,Apparel,42,54.16,20.14,50+,Male
2023-02-26,West,Furniture,37,382.86,19.17,50+,Male
2023-11-02,East,Furniture,73,314.42,10.72,18-25,Female
2023-03-22,West,Apparel,10,13.83,9.16,36-50,Male
2023-10-02,South,Groceries,36,478.23,16.56,50+,Male
2023-03-04,West,Furniture,61,32.6,27.6,26-35,Female
2023-11-23,East,Furniture,57,358.63,16.58,18-25,Female
2023-11-15,West,Electronics,13,282.11,28.66,50+,Female
2023-05-13,East,Groceries,96,308.41,24.25,26-35,Male
2023-07-07,South,Electronics,58,304.41,20.63,18-25,Male
2023-10-06,North,Electronics,78,374.23,27.89,18-25,Female
2023-05-21,South,Electronics,12,307.98,15.34,50+,Female
2023-05-02,East,Apparel,39,277.14,11.94,26-35,Female
2023-06-08,North,Groceries,38,81.3,5.18,50+,Male
2023-09-05,East,Groceries,18,225.13,21.67,50+,Male
2023-10-21,South,Furniture,55,499.78,25.51,18-25,Male
2023-09-04,East,Furniture,18,202.19,24.0,36-50,Female
2023-10-26,South,Electronics,17,198.63,16.11,36-50,Male
2023-09-15,West,Electronics,25,390.17,28.27,18-25,Female
2023-11-26,South,Apparel,71,363.32,20.14,36-50,Male
2023-02-09,West,Furniture,81,381.59,20.95,36-50,Female
2023-01-04,North,Electronics,34,49.45,10.99,26-35,Female
2023-01-02,North,Groceries,68,169.77,29.03,50+,Female
2023-06-26,North,Electronics,4,81.02,24.76,36-50,Male
2023-02-14,North,Apparel,41,445.53,24.23,18-25,Female
2023-09-10,North,Furniture,40,170.31,21.92,18-25,Female
2023-06-26,North,Electronics,84,446.16,24.99,18-25,Male
2023-05-01,North,Apparel,99,213.86,18.69,18-25,Male
2023-04-01,East,Electronics,38,180.63,17.62,26-35,Male
2023-04-08,East,Groceries,34,395.05,24.22,18-25,Female
2023-12-25,North,Groceries,18,206.04,27.37,26-35,Male
2023-08-11,South,Furniture,85,157.2,16.23,36-50,Male
2023-03-02,East,Apparel,27,317.06,11.35,18-25,Male
2023-12-21,South,Electronics,31,304.43,8.56,18-25,Male
2023-01-29,East,Electronics,27,356.86,7.38,36-50,Female
2023-05-02,North,Apparel,48,175.09,10.52,50+,Male
2023-10-09,East,Groceries,46,374.49,15.23,18-25,Male
2023-11-30,West,Groceries,54,65.24,5.03,36-50,Male
2023-03-01,East,Apparel,99,243.9,21.77,50+,Male
2023-12-10,East,Groceries,54,343.12,8.11,26-35,Female
2023-07-25,East,Furniture,85,364.33,23.47,50+,Female
2023-04-24,South,Groceries,42,43.05,22.77,18-25,Male
2023-12-06,North,Groceries,73,406.6,14.41,36-50,Male
2023-03-21,North,Apparel,69,497.31,17.71,26-35,Male
2023-11-05,South,Apparel,88,469.8,9.19,50+,Male
2023-11-27,South,Groceries,26,356.43,21.59,26-35,Male
2023-06-15,South,Apparel,44,487.16,28.55,50+,Male
2023-10-17,West,Apparel,46,154.11,10.39,36-50,Male
2023-07-11,North,Furniture,59,401.15,10.52,26-35,Female
2023-12-11,North,Electronics,84,180.42,26.71,18-25,Female
2023-01-11,South,Groceries,15,152.52,29.6,36-50,Male
2023-08-24,West,Groceries,2,347.24,10.74,50+,Male
2023-12-10,South,Groceries,49,295.38,17.82,18-25,Male
2023-03-29,North,Furniture,40,271.54,25.81,36-50,Male
2023-03-26,North,Furniture,89,272.38,5.72,50+,Male
2023-02-06,West,Electronics,21,445.92,21.94,50+,Female
2023-01-13,South,Furniture,22,422.54,7.96,36-50,Female
2023-03-01,North,Apparel,33,297.97,28.33,36-50,Male
2023-01-13,South,Groceries,36,414.41,17.1,18-25,Male
2023-01-01,North,Electronics,18,436.93,9.43,50+,Female
2023-02-03,East,Groceries,53,64.02,5.51,26-35,Male
2023-03-07,East,Furniture,62,226.01,27.45,26-35,Male
2023-01-07,East,Apparel,56,383.75,21.83,50+,Male
2023-10-15,North,Furniture,60,419.82,26.09,26-35,Female
2023-08-05,North,Apparel,80,238.67,25.05,36-50,Male
2023-04-10,East,Groceries,23,34.89,23.09,50+,Female
2023-04-30,East,Apparel,47,64.79,19.36,18-25,Female
2023-01-08,North,Furniture,98,194.41,25.18,26-35,Male
2023-08-12,West,Electronics,3,457.72,10.09,26-35,Male
2023-03-12,West,Furniture,61,361.66,28.08,18-25,Female
2023-06-01,East,Apparel,95,420.89,19.98,36-50,Female
2023-11-25,West,Apparel,48,396.36,8.87,50+,Female
2023-02-20,West,Groceries,91,85.38,14.43,36-50,Female
2023-03-11,South,Furniture,54,318.81,11.72,50+,Male
2023-03-09,East,Electronics,50,350.17,27.16,50+,Male
2023-07-16,East,Electronics,60,330.32,24.0,50+,Male
2023-04-25,North,Electronics,69,256.9,26.61,26-35,Female
2023-06-05,East,Electronics,71,359.75,15.54,36-50,Female
2023-03-17,South,Groceries,35,497.33,19.77,26-35,Female
2023-02-07,West,Electronics,29,56.87,5.09,50+,Male
2023-04-03,East,Furniture,58,439.69,8.18,36-50,Male
2023-05-03,West,Apparel,57,358.45,7.47,50+,Female
2023-02-26,South,Furniture,55,286.22,23.8,18-25,Female
2023-06-25,South,Apparel,61,271.66,14.76,36-50,Male
2023-10-29,North,Groceries,94,422.97,15.58,26-35,Female
2023-04-12,East,Groceries,71,283.16,9.68,26-35,Female
2023-02-04,North,Electronics,46,159.9,28.45,18-25,Female
2023-06-24,East,Electronics,65,409.63,10.69,26-35,Female
2023-11-04,East,Groceries,61,195.22,25.38,26-35,Male
2023-09-03,West,Furniture,60,65.44,14.11,36-50,Female
2023-02-10,South,Groceries,41,66.31,18.6,26-35,Male
2023-09-27,West,Groceries,24,95.02,19.79,26-35,Female
2023-08-27,South,Groceries,41,236.47,7.38,36-50,Female
2023-06-17,East,Furniture,12,354.25,27.9,36-50,Female
2023-10-17,South,Groceries,36,296.58,13.63,18-25,Male
2023-10-17,East,Electronics,52,261.64,8.19,26-35,Female
2023-06-04,East,Furniture,92,471.03,7.13,36-50,Male
2023-08-14,West,Groceries,98,170.44,26.34,18-25,Male
2023-09-18,North,Electronics,77,162.4,8.93,50+,Female
2023-08-14,North,Furniture,36,17.06,20.7,18-25,Female
2023-10-17,East,Groceries,47,407.48,12.94,36-50,Male
2023-08-15,West,Apparel,40,489.53,25.43,36-50,Male
2023-11-22,East,Groceries,60,189.48,17.67,18-25,Female
2023-07-02,South,Furniture,51,356.59,13.48,18-25,Female
2023-03-06,South,Electronics,18,288.48,18.37,26-35,Female
2023-11-05,South,Groceries,12,343.29,15.31,36-50,Female
2023-04-16,South,Furniture,41,329.59,14.28,50+,Male
2023-06-29,West,Furniture,91,498.93,18.13,50+,Male
2023-11-28,South,Furniture,81,221.88,22.86,36-50,Female
2023-06-12,South,Apparel,44,418.12,11.68,50+,Female
2023-01-16,East,Apparel,63,461.62,16.0,50+,Male
2023-10-15,North,Furniture,12,401.75,19.81,50+,Female
2023-05-20,North,Electronics,77,262.87,10.44,50+,Female
2023-08-16,North,Furniture,62,79.22,8.72,50+,Male
2023-02-25,North,Electronics,100,148.03,5.26,50+,Male
2023-02-23,West,Electronics,97,317.52,5.56,50+,Female
2023-03-31,South,Apparel,98,478.0,13.42,36-50,Male
2023-10-14,East,Furniture,26,369.83,25.09,36-50,Female
2023-12-26,East,Furniture,59,213.12,29.97,18-25,Male
2023-12-10,North,Furniture,89,59.57,11.13,50+,Male
2023-01-07,East,Groceries,51,412.87,12.65,18-25,Female
2023-03-05,East,Electronics,5,316.06,12.81,26-35,Female
2023-02-16,North,Groceries,90,267.7,17.08,36-50,Female
2023-02-03,West,Furniture,5,87.2,22.17,50+,Male
2023-07-22,West,Furniture,35,494.75,23.16,50+,Female
2023-01-06,West,Electronics,79,419.32,6.91,36-50,Male
2023-10-25,South,Apparel,38,256.57,9.97,50+,Female
2023-08-09,North,Apparel,38,23.8,18.73,26-35,Female
2023-05-08,West,Electronics,63,211.78,22.71,18-25,Male
2023-05-07,East,Apparel,97,403.5,13.69,36-50,Male
2023-04-20,West,Apparel,34,382.15,19.81,18-25,Male
2023-07-09,South,Electronics,47,325.21,27.21,18-25,Female
2023-10-15,North,Apparel,100,197.73,29.41,36-50,Male
2023-07-20,East,Electronics,36,132.39,17.54,36-50,Male
2023-01-14,East,Furniture,68,162.13,23.37,18-25,Male
2023-06-14,East,Apparel,87,30.25,20.6,36-50,Male
2023-06-10,West,Electronics,81,322.87,29.96,18-25,Female
2023-04-04,West,Apparel,80,456.72,6.12,36-50,Female
2023-02-25,North,Electronics,10,114.05,27.99,18-25,Male
2023-07-16,North,Apparel,28,473.65,29.84,26-35,Female
2023-12-13,East,Apparel,59,387.97,27.77,36-50,Female
2023-06-20,North,Electronics,49,420.19,18.47,18-25,Male
2023-02-09,North,Furniture,56,168.45,27.12,26-35,Male
2023-07-05,East,Groceries,91,361.86,21.77,36-50,Male
2023-01-06,East,Apparel,93,145.36,6.41,50+,Female
2023-06-28,North,Electronics,67,267.23,20.52,18-25,Female
2023-11-26,West,Electronics,33,432.19,10.88,50+,Male
2023-08-15,West,Furniture,45,47.75,18.56,26-35,Female
2023-03-19,South,Apparel,20,279.78,10.29,26-35,Female
2023-05-24,North,Groceries,15,421.78,5.43,18-25,Male
2023-04-02,East,Groceries,30,42.2,22.4,36-50,Male
2023-07-03,East,Groceries,49,406.26,19.34,36-50,Male
2023-06-04,South,Electronics,20,479.68,8.53,18-25,Male
2023-02-26,East,Electronics,22,358.2,10.72,36-50,Male
2023-03-14,East,Electronics,44,83.58,17.21,36-50,Male
2023-08-28,North,Apparel,85,499.93,29.46,50+,Female
2023-04-30,South,Electronics,47,30.08,24.29,50+,Female
2023-03-27,East,Apparel,95,391.07,17.69,36-50,Female
2023-07-14,South,Electronics,15,27.17,9.93,26-35,Male
2023-12-12,East,Electronics,43,195.41,20.31,18-25,Female
2023-10-14,North,Groceries,85,50.09,19.35,36-50,Male
2023-10-11,East,Groceries,69,231.81,6.2,50+,Female
2023-11-22,North,Electronics,70,174.2,25.14,18-25,Male
2023-07-03,West,Apparel,22,56.16,22.18,18-25,Female
2023-02-14,West,Furniture,91,180.75,25.99,26-35,Male
2023-11-11,North,Apparel,28,167.78,13.96,50+,Male
2023-09-03,South,Electronics,77,186.62,20.49,36-50,Male
2023-04-24,West,Groceries,95,379.0,9.57,26-35,Male
2023-07-10,East,Electronics,36,398.39,6.92,36-50,Male
2023-01-22,West,Apparel,52,232.15,11.97,36-50,Female
2023-11-18,North,Apparel,66,155.43,5.02,26-35,Male
2023-09-25,North,Groceries,17,62.15,20.16,50+,Female
2023-11-13,West,Furniture,60,365.83,25.11,26-35,Male
2023-10-12,West,Groceries,63,404.98,11.69,26-35,Female
2023-05-19,West,Furniture,94,484.26,7.16,26-35,Female
2023-09-26,North,Apparel,51,16.24,16.88,26-35,Female
2023-08-06,West,Furniture,75,106.94,16.71,36-50,Male
2023-04-14,North,Electronics,84,70.41,23.51,18-25,Female
2023-09-30,West,Apparel,2,382.28,19.75,18-25,Female
2023-06-01,West,Groceries,50,349.3,29.0,26-35,Male
2023-01-22,West,Electronics,31,42.6,21.2,18-25,Male
2023-08-02,North,Furniture,25,165.04,23.4,18-25,Male
2023-03-22,East,Electronics,28,87.17,10.54,36-50,Male
2023-10-30,South,Apparel,28,64.35,20.44,50+,Male
2023-06-30,East,Groceries,38,327.54,24.75,18-25,Female
2023-07-09,North,Furniture,76,416.09,19.87,36-50,Female
2023-06-03,East,Groceries,74,401.33,18.01,50+,Male
2023-10-21,West,Groceries,18,95.76,9.14,18-25,Male
2023-04-09,South,Apparel,67,361.46,20.79,50+,Male
2023-07-19,West,Furniture,100,413.06,8.81,36-50,Male
2023-12-05,South,Furniture,5,442.03,24.14,36-50,Female
2023-09-08,North,Electronics,77,460.95,26.4,18-25,Male
2023-05-04,East,Apparel,84,130.99,16.63,50+,Female
2023-09-24,North,Apparel,20,469.97,26.99,50+,Male
2023-11-05,East,Electronics,24,222.18,5.79,50+,Female
2023-08-14,North,Groceries,32,94.52,7.18,26-35,Female
2023-12-15,East,Furniture,30,46.52,28.67,36-50,Male
2023-03-18,South,Apparel,93,463.53,10.77,26-35,Female
2023-05-03,West,Electronics,79,310.39,8.91,18-25,Female
2023-06-05,South,Electronics,97,269.85,11.39,36-50,Female
2023-02-12,South,Apparel,59,433.84,19.75,36-50,Female
2023-05-09,North,Electronics,58,195.65,26.26,50+,Female
2023-08-10,West,Furniture,98,361.21,24.5,26-35,Female
2023-11-05,North,Groceries,64,259.73,10.64,50+,Female
2023-09-30,North,Groceries,53,350.08,20.78,26-35,Female
2023-04-20,South,Apparel,59,467.3,23.61,50+,Female
2023-03-15,North,Furniture,48,55.55,28.32,18-25,Male
2023-08-10,South,Groceries,12,254.75,5.67,36-50,Female
2023-12-13,North,Electronics,52,347.89,26.49,50+,Male
2023-12-08,North,Apparel,4,184.17,7.61,50+,Male
2023-05-09,North,Electronics,63,194.36,23.53,50+,Male
2023-09-26,North,Groceries,24,279.76,9.57,26-35,Female
2023-09-09,South,Furniture,87,375.66,7.06,36-50,Male
2023-04-12,South,Groceries,88,308.93,19.39,50+,Male
2023-11-30,West,Groceries,24,321.12,5.61,26-35,Female
2023-12-05,East,Apparel,80,301.51,11.19,18-25,Female
2023-08-23,North,Furniture,13,82.0,12.42,36-50,Female
2023-08-23,West,Electronics,16,170.47,7.59,18-25,Male
2023-04-17,West,Apparel,61,338.99,25.56,50+,Male
2023-07-03,East,Apparel,98,430.89,20.61,26-35,Female
2023-11-12,West,Furniture,5,479.31,10.78,18-25,Female
2023-05-11,North,Electronics,13,425.11,7.6,26-35,Female
2023-03-12,West,Furniture,14,165.34,20.41,18-25,Male
2023-04-09,South,Apparel,71,78.2,18.06,18-25,Female
2023-03-30,South,Electronics,66,124.21,11.28,36-50,Male
2023-07-06,West,Furniture,54,322.65,7.08,50+,Female
2023-07-01,West,Electronics,70,178.56,25.75,18-25,Male
2023-10-17,West,Furniture,51,29.24,9.55,50+,Male
2023-01-07,North,Groceries,50,19.62,24.22,36-50,Male
2023-10-14,North,Electronics,16,179.69,6.25,36-50,Female
2023-03-14,North,Electronics,89,233.97,12.63,18-25,Male
2023-02-11,East,Apparel,22,88.47,13.4,26-35,Female
2023-05-13,South,Apparel,12,59.9,16.58,50+,Female
2023-04-11,East,Apparel,68,231.25,11.39,36-50,Male
2023-12-01,South,Apparel,85,279.18,7.55,26-35,Male
2023-04-01,East,Groceries,31,189.28,9.39,18-25,Female
2023-03-21,North,Electronics,83,320.39,15.78,18-25,Male
2023-09-23,South,Electronics,90,462.16,22.98,18-25,Male
2023-06-06,South,Electronics,7,222.52,24.27,26-35,Male
2023-12-28,East,Apparel,14,215.31,7.21,26-35,Female
2023-12-16,North,Electronics,38,97.16,14.76,18-25,Male
2023-10-12,South,Electronics,42,65.73,9.05,36-50,Male
2023-06-23,West,Electronics,100,185.89,5.57,26-35,Female
2023-04-20,East,Apparel,64,257.66,28.89,50+,Male
2023-12-04,North,Apparel,37,106.48,19.1,26-35,Female
2023-09-21,North,Apparel,26,148.39,29.38,18-25,Male
2023-02-08,East,Apparel,2,263.0,18.52,50+,Female
2023-04-20,West,Apparel,42,445.27,26.56,50+,Male
2023-05-15,North,Furniture,5,353.72,19.98,18-25,Male
2023-06-06,East,Groceries,20,422.92,14.09,36-50,Male
2023-03-12,West,Groceries,88,194.95,11.44,26-35,Male
2023-06-07,East,Furniture,38,282.7,19.75,18-25,Female
2023-08-02,North,Electronics,30,91.82,28.39,50+,Female
2023-04-29,South,Apparel,46,452.27,29.94,50+,Female
2023-01-12,North,Apparel,83,195.69,13.72,18-25,Female
2023-01-27,North,Groceries,65,233.69,21.7,18-25,Male
2023-08-02,West,Groceries,100,24.17,27.85,26-35,Male
2023-01-28,South,Furniture,1,139.69,25.05,36-50,Female
2023-01-16,South,Apparel,8,256.35,6.17,18-25,Female
2023-05-16,East,Electronics,93,452.59,16.57,26-35,Female
2023-07-12,South,Electronics,62,151.84,6.26,50+,Male
2023-01-27,South,Apparel,6,267.94,18.25,50+,Male
2023-05-07,West,Furniture,89,469.89,15.18,26-35,Male
2023-05-07,West,Electronics,30,335.87,12.78,50+,Male
2023-05-07,North,Electronics,52,28.27,13.68,18-25,Male
2023-12-22,East,Furniture,40,370.72,5.31,36-50,Male
2023-11-30,West,Furniture,84,23.87,26.85,26-35,Female
2023-12-25,South,Groceries,69,124.51,26.01,50+,Male
2023-04-14,West,Groceries,27,455.07,26.91,26-35,Female
2023-08-18,North,Apparel,36,278.01,17.21,26-35,Male
2023-01-26,East,Furniture,46,354.3,13.81,26-35,Male
2023-08-02,North,Electronics,12,438.02,27.59,18-25,Male
2023-06-17,East,Groceries,3,240.28,21.73,26-35,Male
2023-11-25,West,Electronics,88,408.6,17.76,50+,Male
2023-11-10,South,Apparel,97,464.88,11.2,36-50,Male
2023-10-21,South,Groceries,30,171.59,28.7,36-50,Female
2023-04-15,South,Groceries,84,39.98,26.28,36-50,Male
2023-12-04,South,Electronics,30,459.06,8.98,36-50,Female
